order_id,customer_id,product_id,seller_id,order_date,quantity,unit_price,total_price,payment_method,order_status,country
51df6d75-832c-429a-ae35-811b09029618,b3368c3e-004d-4db7-b788-0267fa0a0403,P0115,80365f5b-4f77-40d1-9102-6736fe6e7adf,2025-01-26,4,6.71,26.84,PayPal,Annullato,Oman
83c475ae-300a-4b53-881d-d2fb03708cb5,ebd8162b-7623-4ea7-bd0f-fc3f02a95bef,P0094,a0c7306f-44b1-49bf-a6e0-6c7c7faf4308,2025-04-20,3,99.72,299.15999999999997,Contrassegno,Completato,Congo
c1f9ce52-ef48-4b10-b75c-99243f5a0bc9,e8b71fcb-163e-4a27-9352-9b38271e442f,P0052,4674f64a-b59d-4fd4-95c2-7d2cfc3f2eef,2025-04-18,3,179.62,538.86,Contrassegno,Annullato,Brunei Darussalam
7c8129e5-c99d-4aea-9fb1-95f93b13bc2f,5de5445b-bda4-464a-b70d-a9d05d292b73,P0044,80365f5b-4f77-40d1-9102-6736fe6e7adf,2025-01-08,1,177.51,177.51,Bonifico,Annullato,Reunion
f6737450-a96f-45f0-9c63-a1555c4927dc,2fdd22ae-e356-48db-b624-b1a058cf6a68,P0179,d8893cd4-4f54-4daf-8bc9-3e7bcc4df8ca,2025-02-06,1,70.55,70.55,PayPal,Reso,French Guiana
dbc41069-767f-4cb8-be90-b2c393825fac,302d8d6d-87e4-44bf-904b-d649500abd7f,P0186,5bc5a66d-284b-4d35-956f-134be4f0fbc4,2024-11-12,5,134.14,670.6999999999999,Carta di Credito,Annullato,Armenia
bf678dea-c7f8-469b-b650-1c724e44a9c4,fc13fb85-c346-443e-9941-7548cd2fbf4f,P0153,71350198-b69f-4820-83ed-1d8fd9544e66,2024-10-19,3,148.52,445.56000000000006,Bonifico,Completato,Dominican Republic
73f0ad38-a464-439f-b433-a12b40b9cfc3,9e21bf9c-caa3-48ef-a3e8-647a84c82d30,P0074,c217d004-e04a-4e06-8186-f432ee300c59,2025-04-25,5,83.81,419.05,PayPal,Completato,Sudan
49204406-3987-4c16-8c4f-db51c66ff0f0,dd64cae0-94a5-4928-b236-c0355e66e29c,P0167,5bc5a66d-284b-4d35-956f-134be4f0fbc4,2024-08-31,4,13.88,55.52,PayPal,Completato,Lithuania
bcbb71cd-0e4b-4638-9216-4bb1a9d22bf7,d9b87a47-bbe9-40a0-9f04-cbbcb1adbd87,P0034,4674f64a-b59d-4fd4-95c2-7d2cfc3f2eef,2025-01-12,1,66.97,66.97,Carta di Credito,Annullato,Guadeloupe
ec8a1cb8-f4c3-4c87-ab89-d28c2834f531,50d78f07-eb8a-4fc5-be56-0ea6162e865e,P0011,e1d81b3e-d2c7-498b-9950-4c63999a4938,2024-11-10,4,135.64,542.56,Contrassegno,Reso,Suriname
4244f421-3968-4638-b0bf-1d558dd67b4b,9e212844-2b64-44d6-8be6-95701f007f15,P0179,c88e1d3f-89f9-4354-81e1-d37981dfe459,2025-03-01,3,70.55,211.64999999999998,Contrassegno,Completato,Fiji
17c2530b-adfd-4744-bd98-8b4516e986b4,4ee96b43-6223-42f0-b5b5-3ff7796d81a0,P0084,9bbb7055-9918-4de1-aea1-51072b0e3aa0,2025-02-17,5,8.58,42.9,Contrassegno,Completato,Slovakia (Slovak Republic)
135c06ef-6de3-489c-9ec9-a2d7abe3a238,af632327-d946-4085-8cfc-69d84cdbb000,P0151,969467a9-f747-42d2-8e7c-1210bad89432,2024-12-12,1,127.77,127.77,Carta di Credito,Reso,Somalia
d9bf08ad-0271-48e3-8801-f0186d5624be,4392e5e9-ad06-4ef9-9c9e-9ae63a1b13ad,P0039,80365f5b-4f77-40d1-9102-6736fe6e7adf,2024-08-21,5,181.4,907.0,Contrassegno,Annullato,Dominican Republic
2b204280-0f00-44f3-a9f3-cdae8efea79b,d7304fb6-10d3-43b9-8bff-d6d6ef06318b,P0007,054d74a7-8701-47d2-b79c-eb50e59354dd,2024-07-22,4,26.0,104.0,PayPal,Annullato,Iraq
c4489a76-ac03-424a-b1e9-d78e6f63952c,dcd84c60-14af-4176-8d7d-8cd824ab8034,P0081,d8893cd4-4f54-4daf-8bc9-3e7bcc4df8ca,2024-12-24,5,37.1,185.5,Bonifico,Completato,Latvia
213bf2d8-2e7d-4e94-9055-f5b0e2eef662,5cd397aa-966d-4c05-a5fe-09ecb38fad5f,P0130,087c769b-4e30-47ef-a3d3-3141bbcf84c2,2024-07-10,4,94.99,379.96,PayPal,Completato,Eritrea
3d227d16-6401-4fc5-8d1b-a4adef40e760,cfd0e1a3-f49b-43c2-9e12-771563c6154a,P0008,c1d8ce74-1ae4-4258-a378-bdcf1d4ff7ba,2024-07-07,3,136.69,410.07,Contrassegno,Reso,Svalbard & Jan Mayen Islands
7421d93a-2127-4bca-9de0-e665480018be,94aaadb3-89b2-40b5-a0c2-b4b9d4cf8ad5,P0173,ef84adec-811b-4043-9c13-e65a4959e7aa,2025-01-04,5,92.99,464.95,Carta di Credito,Annullato,Austria
cb980d6a-a180-4c00-907b-4a706f02108f,8518361a-3624-4d59-bdb1-7a904e89abb1,P0056,4cf29dc7-ad9f-4bd5-8d12-ad1e4a3af28a,2024-07-08,5,150.71,753.5500000000001,Contrassegno,Completato,Russian Federation
0d345085-1a97-4695-b9d8-515b9726b80a,af632327-d946-4085-8cfc-69d84cdbb000,P0168,c47a0bb4-e3ef-4f2e-851b-d8adc26d08ec,2025-05-07,1,61.35,61.35,Carta di Credito,Reso,Bahamas
2d32ff93-7d53-4d95-9d83-79656d55c024,4ebd6269-5cd0-4acd-8eec-42130e9aeb52,P0156,f302e864-0832-41bc-803d-868f4522a09c,2024-10-28,5,20.51,102.55000000000001,Carta di Credito,Annullato,Faroe Islands
03bf01d0-b4cb-4d49-a4d4-0dc45344752b,9b15187f-aadc-47ce-8e82-5b7da8786bf9,P0070,936e7e0b-055c-44fb-a868-8b5a7472c1a7,2024-12-08,2,47.4,94.8,PayPal,Annullato,Anguilla
35ee869b-fd5a-472e-9aa3-89b9141e2667,da96b650-b478-4cdf-89b0-41b66a652753,P0005,a180362b-b87d-4bdd-912a-60e3d1978a87,2025-03-24,2,135.45,270.9,PayPal,Reso,Lao People's Democratic Republic
3040f911-1ad8-4f08-a77d-c663907d949b,c0b1c9fd-52fc-4f31-a1ec-69d91c2a0bb2,P0017,a180362b-b87d-4bdd-912a-60e3d1978a87,2024-10-18,4,136.97,547.88,PayPal,Completato,Jersey
61a823bd-d9cc-4622-8295-012f23722f63,4d6affef-4403-4a5d-8a53-a2a2c8af81db,P0183,9bbb7055-9918-4de1-aea1-51072b0e3aa0,2025-04-19,1,14.25,14.25,Contrassegno,Annullato,Sierra Leone
b816e313-47df-4eea-87ee-0f21d8e4e4fb,d59b5955-6ba1-4a5b-ab65-17861dba6676,P0046,fc6c1dae-88ae-467b-ac7a-bf56ff4fc9a9,2024-07-12,3,15.32,45.96,Contrassegno,Annullato,Sao Tome and Principe
1868489c-735d-4e3a-8f6d-ddecc89dcd5b,391fcbc5-6856-49e4-80d9-a267e10ce626,P0162,e2b87deb-2e3b-44ea-8d90-ff02333d7209,2024-08-24,1,81.75,81.75,Contrassegno,Reso,Taiwan
fd4f64d8-0322-4fdc-8831-c36cb9040992,6332a850-2cfa-4768-b141-c54ba0a09a38,P0185,21ba0f55-ed50-4dfc-b223-a0401e9fccc0,2024-07-23,1,45.33,45.33,Bonifico,Reso,South Africa
b9050f82-7fd0-4cb8-b145-0c142c2f12a9,14a4b4b9-a3a9-4eff-9a54-1d1d38a58330,P0174,969467a9-f747-42d2-8e7c-1210bad89432,2025-02-03,5,39.22,196.1,PayPal,Reso,Bulgaria
e5a713f7-67c9-4688-b7da-52bce36cd940,4ee96b43-6223-42f0-b5b5-3ff7796d81a0,P0156,96a04b3b-4ad4-4d0a-9138-4cc257bc6d85,2025-04-14,4,20.51,82.04,PayPal,Annullato,Saint Lucia
b4135e84-af03-412a-ad94-8ca35b25d744,424f5379-1fc7-4b48-a58b-f2cd9e7928e4,P0153,969467a9-f747-42d2-8e7c-1210bad89432,2024-09-04,2,148.52,297.04,Bonifico,Completato,Niger
f22a0fbf-3aed-4eb0-85a0-acc78fa7f163,4ee96b43-6223-42f0-b5b5-3ff7796d81a0,P0148,969467a9-f747-42d2-8e7c-1210bad89432,2024-10-19,4,85.28,341.12,Bonifico,Reso,Andorra
ed5d82c5-b3e5-4c9a-9564-f40ddea3ea0a,46b23b1b-aa03-4df9-ae5a-02f1e087423c,P0147,f302e864-0832-41bc-803d-868f4522a09c,2024-07-02,3,174.37,523.11,PayPal,Completato,Egypt
45f615dd-e25d-435e-a209-4e2a8eb8fa67,dff88dce-d69b-4020-989e-850f0379a7b4,P0129,daa99045-3d45-4537-9eba-106f129f3f69,2025-03-24,1,7.42,7.42,PayPal,Reso,El Salvador
76fc1f42-dfa0-4792-ae8c-c14d3733864a,96424c3a-a776-4a95-803f-f95f9472a2dc,P0192,936e7e0b-055c-44fb-a868-8b5a7472c1a7,2025-03-22,4,79.75,319.0,Contrassegno,Completato,Nepal
caff937c-f185-4b22-b46b-fbe5d98a215f,1094b77b-6538-43b8-8078-c8934c0ef904,P0085,9bbb7055-9918-4de1-aea1-51072b0e3aa0,2024-08-05,3,33.08,99.24,PayPal,Completato,Lao People's Democratic Republic
fb3b7de4-950f-4811-88bc-c5046ea03b7d,ed55d991-f211-470d-bdd8-4cba51d9ea72,P0152,169c3126-4b37-4bda-ac63-986966142319,2025-01-12,4,44.32,177.28,Bonifico,Completato,Mayotte
3f984cc3-db1f-459e-878c-9b9a9543c49d,0ee8bd3e-0b74-4414-b3de-50a1f24e9522,P0129,22014c5e-10c4-4266-9786-82a17d2ee458,2025-02-05,5,7.42,37.1,Contrassegno,Reso,British Indian Ocean Territory (Chagos Archipelago)
89a7862a-2b62-435f-a3d9-e53aa674d517,7229a834-2735-444f-9bd5-a665ca041eaf,P0183,04204cbb-b213-4ecd-b9c1-8f900f8d0860,2024-12-03,3,14.25,42.75,Contrassegno,Completato,Uzbekistan
a4fe201b-636f-4ec7-b7bd-2b360bde85e8,f6ce79cc-d3d9-429f-8e2a-840d26903c2e,P0158,169c3126-4b37-4bda-ac63-986966142319,2024-06-03,4,90.18,360.72,Bonifico,Annullato,Seychelles
1d84040f-7897-4cba-972b-5dd65d6a93c9,70dc569a-307f-48f4-8c67-0d7edacfdf35,P0149,21ba0f55-ed50-4dfc-b223-a0401e9fccc0,2024-12-20,1,95.0,95.0,PayPal,Reso,Japan
03664ad0-4d53-4c4a-8517-b873418f7c34,0553d00c-6e4c-41ec-8166-f317032eabdc,P0074,4695b9aa-e5f1-4250-be74-d5757028fdca,2024-06-26,3,83.81,251.43,Carta di Credito,Reso,Guernsey
0a506d0c-a8b0-43d8-bd93-2f0f5063b6a7,382faa9e-1caa-458e-bf2e-e32b1fc8b9d8,P0049,a180362b-b87d-4bdd-912a-60e3d1978a87,2025-03-06,2,168.04,336.08,Bonifico,Reso,Sudan
b4c66409-003b-43f6-8b7d-6be36b4b658e,ee4c39c2-67b0-43b2-9649-8958b6f31b2a,P0166,c1d8ce74-1ae4-4258-a378-bdcf1d4ff7ba,2024-09-11,3,119.52,358.56,Bonifico,Annullato,Latvia
cffe6202-185a-457e-a3f7-d1518c290807,d59b5955-6ba1-4a5b-ab65-17861dba6676,P0155,d8893cd4-4f54-4daf-8bc9-3e7bcc4df8ca,2024-12-04,4,30.31,121.24,Bonifico,Completato,Afghanistan
69593aea-17d4-492f-b0ad-b74a91a9b775,bbadfe72-9c06-4b63-8702-dffd4d864a67,P0087,a0c7306f-44b1-49bf-a6e0-6c7c7faf4308,2024-10-06,1,88.04,88.04,Contrassegno,Completato,Haiti
c611c6c0-cb13-4b93-a018-f87e06826913,dd64cae0-94a5-4928-b236-c0355e66e29c,P0177,054d74a7-8701-47d2-b79c-eb50e59354dd,2024-07-05,3,85.48,256.44,Bonifico,Annullato,Barbados
88b836a9-52e0-4058-83c7-d79abb80150e,2fdd22ae-e356-48db-b624-b1a058cf6a68,P0066,04204cbb-b213-4ecd-b9c1-8f900f8d0860,2024-10-11,5,54.56,272.8,PayPal,Reso,Bosnia and Herzegovina
e8963283-2ef2-47a6-b58d-e263b84552f8,932a5ad1-26bc-4672-8120-301d64dadf10,P0046,1b86f521-6920-4da7-ac7f-066cefbf927b,2025-02-18,5,15.32,76.6,Bonifico,Annullato,Morocco
c7fb6d7e-1203-442c-be5a-a93f7701ad58,9e212844-2b64-44d6-8be6-95701f007f15,P0040,c1d8ce74-1ae4-4258-a378-bdcf1d4ff7ba,2025-05-06,2,187.03,374.06,Bonifico,Reso,India
1915983d-9c81-4ea9-afc1-19876cbae935,bcc60b2e-de7e-4aec-ae55-a136f3a37450,P0162,9bbb7055-9918-4de1-aea1-51072b0e3aa0,2024-06-07,1,81.75,81.75,PayPal,Reso,China
a8e72b8a-4973-498a-9994-17b61bad7f28,dceeed74-a90c-4104-9484-c897c0eca108,P0109,4cf29dc7-ad9f-4bd5-8d12-ad1e4a3af28a,2024-10-01,4,133.53,534.12,Carta di Credito,Reso,French Polynesia
46eb734a-4366-4ccd-8c55-ba1b9aa07a5e,c147789a-0dbf-454a-9ab1-f08898516909,P0193,fc6c1dae-88ae-467b-ac7a-bf56ff4fc9a9,2025-03-29,5,98.63,493.15,Carta di Credito,Reso,Cook Islands
bc0b497a-02d9-41f7-a827-1670632b75c4,7ef4c20f-3d09-4522-8ac5-113c15bdf7ab,P0173,c217d004-e04a-4e06-8186-f432ee300c59,2025-03-24,4,92.99,371.96,Bonifico,Annullato,Mongolia
fccd6779-229e-4051-a40d-c9868670a866,ed7e7884-9cb8-49f2-aad0-fa02059798c5,P0076,087c769b-4e30-47ef-a3d3-3141bbcf84c2,2025-01-18,2,108.62,217.24,Carta di Credito,Completato,Haiti
2f0419ad-d524-4c78-9218-2589b668c1fb,a5493456-cf47-4064-8e56-9ecda7e6bba5,P0071,e1f4cda1-a1a8-4f54-8920-7e7030b5463d,2024-09-07,5,177.75,888.75,Carta di Credito,Annullato,Guadeloupe
c196e318-a0ab-47ba-97c3-c890abdd6f57,8518361a-3624-4d59-bdb1-7a904e89abb1,P0180,4cf29dc7-ad9f-4bd5-8d12-ad1e4a3af28a,2025-04-15,2,59.61,119.22,Contrassegno,Completato,Ireland
ef90870c-0d8d-46c9-a2d5-5b236cfc2768,c7df219c-9fef-4af8-8fa6-9972804f0665,P0165,91dd21ef-be04-4e2e-846f-bd10a7f8a0b8,2025-01-26,4,73.37,293.48,Contrassegno,Annullato,Falkland Islands (Malvinas)
071ceb97-aa4a-4e41-85ef-6bda09166d18,769f8b88-a86a-401a-9789-31e749868a23,P0020,4cf29dc7-ad9f-4bd5-8d12-ad1e4a3af28a,2024-06-17,2,81.07,162.14,PayPal,Completato,Chile
c13f3efb-487c-42b3-a9dc-663c7838cb7a,04bc0aae-5d8d-4d6d-bc10-781a960356bd,P0038,fc6c1dae-88ae-467b-ac7a-bf56ff4fc9a9,2024-10-20,5,15.55,77.75,PayPal,Completato,Hong Kong
5a20c891-13d9-4c1a-9ff5-4c7c2a4b343c,2c507294-1a5a-4faa-8d53-2a2a97c1a7df,P0154,7e94f22c-c0b4-4c1f-8c3a-139469041b80,2024-08-10,5,40.57,202.85,Bonifico,Reso,Bangladesh
764885d9-851f-4c8c-9476-a1802e48d9ee,4cd0df32-5d02-46d4-9f07-a0af953a9b11,P0011,202b0655-47e9-490a-bb9a-dcf037dc0ce6,2024-12-13,3,135.64,406.91999999999996,PayPal,Reso,Nigeria
7af3e0eb-b74f-4051-ba8a-ccbe5a5411b4,c6075b4e-e845-4923-bd69-2e97547af331,P0127,087c769b-4e30-47ef-a3d3-3141bbcf84c2,2024-08-15,5,154.2,771.0,PayPal,Reso,Bermuda
a9fed752-a073-4295-bc29-6ebafc26164d,bdfb714d-1924-4283-a015-1c89a0f0c494,P0067,fc6c1dae-88ae-467b-ac7a-bf56ff4fc9a9,2025-02-24,2,85.65,171.3,Carta di Credito,Reso,Holy See (Vatican City State)
47b9ff28-dd9d-4cdc-ae34-254c755a0f46,dc07c43f-1b47-445d-8bd0-c394769a3106,P0022,d8893cd4-4f54-4daf-8bc9-3e7bcc4df8ca,2024-10-03,2,109.4,218.8,Carta di Credito,Reso,Syrian Arab Republic
c61c74a1-a501-46dd-a43b-e73f02af400c,dd69715a-b575-4ded-b991-8c00b61288e7,P0024,9bbb7055-9918-4de1-aea1-51072b0e3aa0,2024-06-01,1,190.99,190.99,PayPal,Completato,Montenegro
cb8de58c-69a5-401f-8ff8-aa41945b8a92,ed7e7884-9cb8-49f2-aad0-fa02059798c5,P0108,22014c5e-10c4-4266-9786-82a17d2ee458,2024-11-17,2,58.81,117.62,Bonifico,Reso,South Georgia and the South Sandwich Islands
face8335-956a-4505-b6f9-5f5ceab6e4b7,b3368c3e-004d-4db7-b788-0267fa0a0403,P0088,c217d004-e04a-4e06-8186-f432ee300c59,2024-10-29,5,30.07,150.35,Contrassegno,Reso,Chad
2cd81945-6c92-4634-9325-d94bba19b7a8,368cd96f-299b-4f89-8cd8-53ec27a54549,P0088,a180362b-b87d-4bdd-912a-60e3d1978a87,2025-01-20,4,30.07,120.28,Contrassegno,Completato,Serbia
74dceb13-c387-40e5-a1a9-73456e956bcf,dc8a343b-2023-405d-8ea7-4fc259b6f2dd,P0037,fc6c1dae-88ae-467b-ac7a-bf56ff4fc9a9,2025-01-06,4,28.77,115.08,Carta di Credito,Reso,Latvia
19410bb9-0f2a-4f79-913d-1be5fea8ad0d,2daa42ae-3947-4cff-9d9e-621dff67cf32,P0124,04204cbb-b213-4ecd-b9c1-8f900f8d0860,2024-11-11,1,162.32,162.32,PayPal,Annullato,Mayotte
412a4f30-1886-4a00-acb9-e921b7ff781e,cfd0e1a3-f49b-43c2-9e12-771563c6154a,P0029,c1d8ce74-1ae4-4258-a378-bdcf1d4ff7ba,2024-05-28,4,18.7,74.8,Contrassegno,Annullato,French Guiana
baeb1f6f-78ed-4e34-a039-0de0602e58d1,6001deaa-3be1-4c26-97e9-71a1cb02a0fa,P0006,f1400f41-8a6c-4ce0-bcc4-ad116e4eb7a4,2024-10-09,2,86.23,172.46,PayPal,Completato,Ukraine
24ff4232-18ac-44b2-875a-ab7c0df92446,de295550-9b09-4cf8-a211-9f011b6a0266,P0137,5bc5a66d-284b-4d35-956f-134be4f0fbc4,2025-01-17,2,130.32,260.64,Carta di Credito,Reso,Serbia
876c4dfe-74ae-4d8b-847a-25ef1cf98cf1,e08e76fb-88b3-475b-bdb3-46b9dffeaaa4,P0124,22014c5e-10c4-4266-9786-82a17d2ee458,2024-06-23,5,162.32,811.5999999999999,Bonifico,Completato,Macedonia
bb2c3874-e494-40cc-96cd-b38550d15482,af632327-d946-4085-8cfc-69d84cdbb000,P0103,f1400f41-8a6c-4ce0-bcc4-ad116e4eb7a4,2024-09-01,1,192.79,192.79,Carta di Credito,Reso,Costa Rica
1db87e17-875a-4db1-b026-c667f782cb1c,af4b2d75-f757-422c-b24d-42096cbd20f4,P0186,21ba0f55-ed50-4dfc-b223-a0401e9fccc0,2024-09-18,2,134.14,268.28,Bonifico,Reso,Wallis and Futuna
5f3abe56-c506-4a5b-9fb1-c6099855c112,44d9d834-2252-418b-afcb-9863fa340696,P0094,c88e1d3f-89f9-4354-81e1-d37981dfe459,2024-07-18,2,99.72,199.44,Contrassegno,Annullato,Mongolia
fc1d5276-5cf4-4904-a4e9-47bd6eaf329a,dff88dce-d69b-4020-989e-850f0379a7b4,P0089,c47a0bb4-e3ef-4f2e-851b-d8adc26d08ec,2024-11-16,4,46.23,184.92,Carta di Credito,Completato,Uruguay
7f1cb9d3-0528-4a3f-aefc-2ed2b97aeb67,f75b5f70-19de-4759-93f7-1818f2c9ceee,P0018,4cf29dc7-ad9f-4bd5-8d12-ad1e4a3af28a,2024-07-16,5,71.51,357.55,PayPal,Annullato,Burkina Faso
a5c48e5a-1d96-4c26-a72b-b25889515d14,c7df219c-9fef-4af8-8fa6-9972804f0665,P0135,e2b87deb-2e3b-44ea-8d90-ff02333d7209,2024-09-02,3,122.29,366.87,PayPal,Annullato,Cocos (Keeling) Islands
6ee8d26f-43ec-44b2-832c-6b061c0e6ff8,4abc4803-a173-4a53-adde-3954a3f41a88,P0163,a71aeb47-ee6f-40c5-9e77-25a83ca3966f,2025-02-04,2,127.48,254.96,Bonifico,Completato,Spain
b1dcab4d-d419-47e8-b51e-cf2f05e01060,a4bc24a1-ad5e-4528-b1b4-5fb86903a456,P0083,969467a9-f747-42d2-8e7c-1210bad89432,2024-07-08,5,166.02,830.1,PayPal,Reso,Netherlands
4f69e893-b35e-4b86-a785-7dafb8bf56f2,01237af8-a309-4218-b1fb-40974fc86a4f,P0072,936e7e0b-055c-44fb-a868-8b5a7472c1a7,2024-09-04,2,195.68,391.36,Bonifico,Reso,Uganda
df35ffde-414a-408a-8eea-c3a1e3633dc8,9b15187f-aadc-47ce-8e82-5b7da8786bf9,P0015,e2b87deb-2e3b-44ea-8d90-ff02333d7209,2024-10-16,2,158.75,317.5,Bonifico,Completato,Tuvalu
f0371d5f-5932-4ef4-b95c-412b0cbb3a34,1e3e431d-5467-427c-8da7-787c4ab91439,P0073,ef84adec-811b-4043-9c13-e65a4959e7aa,2024-12-11,1,196.89,196.89,PayPal,Annullato,Lesotho
b81a1d23-6b33-42d0-9973-3e594d46897a,2e320eed-ad22-4dda-858d-1aeff85e6f48,P0086,4674f64a-b59d-4fd4-95c2-7d2cfc3f2eef,2025-01-11,1,14.81,14.81,Contrassegno,Reso,France
ec065ec2-9382-468e-adad-3eb3c16f721a,e46ccbdb-deeb-47c6-aee9-77417cc74973,P0153,087c769b-4e30-47ef-a3d3-3141bbcf84c2,2025-04-27,3,148.52,445.56000000000006,PayPal,Annullato,Uzbekistan
a334240e-8a54-4f77-9688-4a8bf482db1a,244fc8d1-930d-48c8-a427-44fdb8a62379,P0157,71350198-b69f-4820-83ed-1d8fd9544e66,2024-10-27,5,194.77,973.85,Contrassegno,Completato,Somalia
adab0ec8-47c3-4d11-8cef-daec96c183e9,2fdd22ae-e356-48db-b624-b1a058cf6a68,P0051,a180362b-b87d-4bdd-912a-60e3d1978a87,2024-12-08,2,62.64,125.28,PayPal,Annullato,Kenya
77332383-0b86-4e3d-837c-eda3b74acbda,2c963627-1ad7-43e6-b04d-74907f8a5e7a,P0067,04204cbb-b213-4ecd-b9c1-8f900f8d0860,2024-10-10,5,85.65,428.25,Bonifico,Completato,Holy See (Vatican City State)
9d530fa5-f3c0-4fb8-bde7-2dd65d6d6c19,15ec6818-84ff-468a-801e-12ae25761a31,P0018,c47a0bb4-e3ef-4f2e-851b-d8adc26d08ec,2024-12-22,4,71.51,286.04,Carta di Credito,Annullato,Holy See (Vatican City State)
e0025e2a-9a64-450e-b889-979105a460d5,e8b71fcb-163e-4a27-9352-9b38271e442f,P0174,4cf29dc7-ad9f-4bd5-8d12-ad1e4a3af28a,2024-09-10,1,39.22,39.22,PayPal,Annullato,Poland
c0cfdee4-5b52-4627-83d4-382b028089de,2fb0d7ff-7575-492b-b284-4f96f4570a1f,P0010,80365f5b-4f77-40d1-9102-6736fe6e7adf,2025-03-24,2,111.42,222.84,Contrassegno,Reso,Korea
aa74d177-a696-437d-80ab-b0257978d0c6,9c835468-6d84-449d-9016-22eac3fabddc,P0115,f1400f41-8a6c-4ce0-bcc4-ad116e4eb7a4,2025-02-17,5,6.71,33.55,Carta di Credito,Completato,British Virgin Islands
5564cd3f-bd61-4f22-a0f0-bd971c6d55ce,a66ec37c-a4e6-4575-a685-4078e65d6a2d,P0125,a180362b-b87d-4bdd-912a-60e3d1978a87,2024-08-12,5,97.74,488.7,Contrassegno,Annullato,Tokelau
64172da3-cfef-48f6-96b8-559ff5bebc9f,368cd96f-299b-4f89-8cd8-53ec27a54549,P0104,c7c50a9c-111f-43b7-b76d-edaae69e756e,2024-09-12,3,7.48,22.44,Carta di Credito,Completato,Iran
22a04df0-b224-4cda-861e-cf86058de386,dceeed74-a90c-4104-9484-c897c0eca108,P0003,c1d8ce74-1ae4-4258-a378-bdcf1d4ff7ba,2024-05-30,5,179.9,899.5,Bonifico,Reso,Syrian Arab Republic
993106a0-6f8c-4512-83aa-59f5decf8b1d,c7ad2b6a-eb22-4c60-8bb1-26a930261a15,P0004,ac9c46e0-23e2-417f-bcbb-a5861da78e30,2024-08-26,4,91.3,365.2,Carta di Credito,Completato,Tanzania
01265be6-8caa-453b-82f7-17503b73225d,0fe5c371-17ca-44a9-a386-6ea389c9d0f7,P0159,21ba0f55-ed50-4dfc-b223-a0401e9fccc0,2024-07-27,5,9.61,48.05,PayPal,Reso,Congo
8656db3d-3d6c-4e20-b103-4b287f0be749,2fb0d7ff-7575-492b-b284-4f96f4570a1f,P0063,7e94f22c-c0b4-4c1f-8c3a-139469041b80,2024-07-29,3,145.09,435.27,Contrassegno,Reso,Korea
4d8be278-90a0-4ade-9447-8c3cb28945ea,69250e4b-0632-47e0-84f1-2562b5631293,P0036,f302e864-0832-41bc-803d-868f4522a09c,2025-05-17,3,108.77,326.31,PayPal,Annullato,Gibraltar
1af5c1c1-a246-4d50-88df-655fa527ce9b,c7ad2b6a-eb22-4c60-8bb1-26a930261a15,P0048,acc2479c-1d7f-42ea-bee9-207653c075b3,2025-02-13,3,173.11,519.33,Bonifico,Annullato,Palestinian Territory
7ae78c80-be82-4f1c-9c1a-59376907ba4d,18656cf8-6fc4-48d4-86e4-dfd007d987c6,P0180,2a5c53f8-5be7-4f2b-9f4f-1b64bf18e11b,2025-01-30,4,59.61,238.44,Carta di Credito,Completato,Denmark
a63f0ec5-2571-49d8-85eb-7687c272d67a,d80af985-ee70-457d-be42-41f3fedd0689,P0078,0680b000-d563-4a7c-9c96-59d8e366297d,2024-12-12,5,44.36,221.8,Contrassegno,Reso,Cocos (Keeling) Islands
b464a15a-e516-43b4-bfd4-0f343cb54180,72e7ac9c-90d7-493d-86eb-fc3b0e323235,P0134,96a04b3b-4ad4-4d0a-9138-4cc257bc6d85,2024-09-17,5,104.63,523.15,Contrassegno,Completato,Cambodia
0a52e062-d2f8-4ee2-a71f-e48e6f5b6315,c16f5911-955d-4361-8cf8-136f31672323,P0189,087c769b-4e30-47ef-a3d3-3141bbcf84c2,2024-08-11,5,137.94,689.7,Contrassegno,Annullato,Gibraltar
21fc6d46-04df-414e-8e70-f2c45d6dd780,7ef4c20f-3d09-4522-8ac5-113c15bdf7ab,P0151,1b86f521-6920-4da7-ac7f-066cefbf927b,2024-09-11,3,127.77,383.31,Bonifico,Completato,Malta
bb071b52-0464-47b7-bc20-f29cef503b16,1b7a6548-e048-4d26-9ebe-ce66e641a14a,P0077,c88e1d3f-89f9-4354-81e1-d37981dfe459,2024-08-30,4,21.63,86.52,Contrassegno,Annullato,Reunion
d418a75c-6332-42f1-aeb8-de3c1bde150d,6dcf4f83-cd48-4956-8195-fac0f0e5802b,P0107,d8893cd4-4f54-4daf-8bc9-3e7bcc4df8ca,2024-06-29,5,167.44,837.2,Contrassegno,Reso,Singapore
fe975d6e-9472-4748-984b-f6fdb7c64a30,39792184-576b-4f9c-8931-9e9aa742241c,P0019,2a5c53f8-5be7-4f2b-9f4f-1b64bf18e11b,2025-04-10,2,171.49,342.98,Bonifico,Reso,Dominican Republic
375889c7-7ce1-4ff4-99cd-bc23d144ce1c,4bf1613c-f52e-43c3-8fda-cbab10432257,P0114,a0c7306f-44b1-49bf-a6e0-6c7c7faf4308,2024-09-26,2,170.01,340.02,Contrassegno,Completato,Hungary
ce160898-abd2-4b56-96fa-e29047e28ae5,6bc4b1d7-6544-43b1-9095-284130eaddc4,P0100,e1f4cda1-a1a8-4f54-8920-7e7030b5463d,2024-06-05,2,125.51,251.02,Bonifico,Completato,Saudi Arabia
